BOAT,HULL,WING_CONFIG_unk,MD4_SEL_DB_unk,MD4_SEL_RUD_unk,DATETIME,TIME_LOCAL_unk,race,leg,type,entry_bsp,exit_bsp,min_bsp,bsp_loss,entry_twa,exit_twa,orig_entry_twa,orig_exit_twa,entry_rh,exit_rh,entry_rh_stability,max_yaw_rate,db_down,two_DB_time,two_DB_Broadcast,flying,tws,pop_time,turn_min_rh,t_invert,t_to_lock,max_lat_gforce,max_fwd_gforce,max_gforce,drop_time_P,drop_time_S,unstow_time_P,unstow_time_S,stow_time_P,stow_time_S,boards_up_time_S,boards_up_time_P,press_sys_acc_start,press_sys_acc_end,press_sys_acc_delta,press_rake_acc_start,press_rake_acc_end,press_rake_acc_delta,pump_press_avg,pump_press_max,press_wing_acc_start,press_wing_acc_end,db_ud_ret_press_s_avg,db_ud_ret_press_s_max,db_ud_ret_press_p_avg,db_ud_ret_press_p_max,db_ud_ext_press_s_avg,db_ud_ext_press_s_max,db_ud_ext_press_p_avg,db_ud_ext_press_p_max,entry_heel,entry_pitch,exit_heel,exit_pitch,turning_time,t_swap,bsp_at_drop,heel_at_drop,pitch_at_drop,winward_rh_at_drop,db_cant_ret_press_p_avg,db_cant_ret_press_p_max,db_cant_ret_press_s_avg,db_cant_ret_press_s_max,db_cant_ext_press_p_avg,db_cant_ext_press_p_max,db_cant_ext_press_s_avg,db_cant_ext_press_s_max,entry_jib_lead,exit_jib_lead,entry_jib_sheet,exit_jib_sheet,entry_jib_sheet_pct,exit_jib_sheet_pct,max_rudder_angle,vmg_distance,b_diff,b_diff_1,b_diff_2,avg_TWD,distance,dist_2,bearing,bearing_2,theoretical_vmg,theoretical_target_vmg,theoretical_distance,theoretical_targ_distance,loss_vs_vmg,loss_vs_targ_vmg,drop_offset,drop_to_wind_axis,htw_bsp,entry_cant,exit_cant,cant_drop_target,cant_stow_target,dashboard,entry_tack
GER,GER,11.0,3.0,2.0,2025-01-19T03:14:30.800000+00:00,2025-01-19 16:14:49,05,5,tack,58.94,53.95,35.08,23.86,41.8,54.4,41.8,-54.4,941.7,583.4,2000.0,34.53,6.0,8.2,14.8,1,41.0,1.2,438.4,,2.4,0,0,0,,2.88,,0.46,0.0,,,5438.51,184.40960000000004,170.938,13.471600000000052,205.25319999999996,122.2102,83.04299999999996,178.0393,348.63,156.8624,153.1602,123.04185000000001,321.66,188.6566,411.39,42.1949,115.13,90.31954999999999,160.67,-0.4278,-2.2398,2.7822000000000005,-1.5819999999999999,3.8,-2.6,54.86,1.65,-1.79,1153.21,155.3092,182.62,46.511,230.12,27.159200000000006,90.17,26.023399999999995,70.08,49.57459999999999,67.944,6.171000000000001,7.706999999999999,19.7586,31.036000000000005,17.8,442.0439773558903,2.1837073661450646,2.1837073661450646,-177.81891110573844,59.56664999999999,442.4,442.36522653499674,61.75035736614505,241.74773889426154,44.8038,36.4086,497.82,404.54,55.77602264410967,-37.5039773558903,-0.5,4.0,,-3.5957999999999997,2.9043999999999994,6.0,1.0,https://data.sailgp.com/d/f6845b3b-2b56-4a16-aaf6-c1eb05640582/replay-singleboat-maneuvre-v2?orgId=2&from=1737256450800.0&to=1737256490800.0&var-BOAT=GER&var-EntryExitAvgTime=5s&var-datasource=strm,stbd
GER,GER,11.0,3.0,2.0,2025-01-19T03:15:23.400000+00:00,2025-01-19 16:15:42,05,5,tack,57.06,47.56,41.2,15.86,49.9,59.2,-49.9,59.2,880.1,954.4,1492.3,35.75,5.0,6.2,9.0,1,33.0,1.2,953.7,,1.8,0,0,0,2.13,,0.5,,,0.0,5482.17,,184.86559999999997,172.15779999999998,12.707799999999992,201.74519999999995,183.84800000000004,17.897199999999913,170.89294999999998,342.43,156.4326,152.358,79.7825,340.72,187.4517,378.22,37.064499999999995,62.43,9.00585,56.92,0.8517999999999999,-2.5101999999999998,0.40240000000000004,-0.42200000000000004,4.0,-2.4,60.22,0.39,-2.53,814.16,110.39000000000001,166.75,122.833,179.25,62.305,63.07,24.488199999999996,86.86,36.8958,57.863600000000005,5.111000000000001,6.8228,25.272,35.795199999999994,18.9,333.2294165087408,5.884758433077714,5.884758433077714,-174.1173330195839,62.4151,335.0,334.99479676684285,68.29985843307772,248.2977669804161,37.2452,35.5968,413.8355555555555,395.52,80.60613904681469,62.290583491259156,-0.5,3.4,,-2.3972,3.4517999999999995,6.0,1.0,https://data.sailgp.com/d/f6845b3b-2b56-4a16-aaf6-c1eb05640582/replay-singleboat-maneuvre-v2?orgId=2&from=1737256503400.0&to=1737256543400.0&var-BOAT=GER&var-EntryExitAvgTime=5s&var-datasource=strm,port
GER,GER,11.0,3.0,2.0,2025-01-19T03:09:33.600000+00:00,2025-01-19 16:09:52,05,2,gybe,71.87,48.36,35.4,36.470000000000006,148.7,85.2,-148.7,85.2,884.8,1314.8,2000.0,25.92,6.2,7.8,11.4,1,43.0,0.2,457.0,,1.8,0,0,0,2.52,,0.13,,,0.0,5141.81,,184.5136,172.68779999999998,11.825800000000015,204.62459999999996,134.417,70.20759999999996,177.29739999999998,330.23,156.0226,146.0516,101.13924999999999,285.69,181.32925,387.3,87.6435,153.09,107.8082,262.63,2.5668,-1.9238000000000002,12.4784,1.8234000000000001,11.8,-3.4,71.19,2.36,-1.06,1188.51,19.9234,308.14,76.3192,102.7,11.103399999999997,53.4,40.978199999999994,84.78,99.99939999999998,99.999,10.34,10.34,43.2884,37.5434,17.7,423.32135817106695,1.735665073274916,-178.2669567695787,1.735665073274916,65.3726,423.5,423.5156671443739,-112.89435676957869,67.10826507327492,62.488200000000006,66.9902,694.3133333333334,744.3355555555556,270.99197516226644,321.0141973844887,-0.5,4.8,,2.359,-4.4441999999999995,2.0,2.0,https://data.sailgp.com/d/f6845b3b-2b56-4a16-aaf6-c1eb05640582/replay-singleboat-maneuvre-v2?orgId=2&from=1737256153600.0&to=1737256193600.0&var-BOAT=GER&var-EntryExitAvgTime=5s&var-datasource=strm,port
ITA,ITA,11.0,3.0,2.0,2025-01-19T03:31:57+00:00,2025-01-19 16:32:16,06,3,tack,48.58,51.69,35.2,13.379999999999995,40.4,49.1,40.4,-49.1,883.5,911.3,2000.0,22.94,5.6,6.4,9.8,1,40.0,0.6,529.4,,2.0,0,0,0,,2.56,,0.59,0.0,,,5459.75,184.15399999999997,171.7644,12.389599999999973,200.73280000000003,189.55720000000002,11.175600000000003,175.00379999999998,339.02,151.18,152.9284,120.62129999999999,323.81,149.09885,360.55,31.402,68.51,80.7989,149.91,2.3544,-1.2334,0.4876,-1.7613999999999999,6.6,-1.8,57.08,0.07,-2.57,987.06,166.6448,218.19,68.2882,231.31,26.779400000000006,65.16,39.5828,48.66,41.0286,65.5372,5.473399999999999,7.502399999999999,31.168999999999997,27.6994,12.6,391.922146574911,5.693365641499874,5.693365641499874,-174.30902430753483,58.86055000000001,393.9,393.8650578304185,64.55391564149988,244.5515256924652,35.782000000000004,36.2154,397.57777777777784,402.3933333333333,5.655631202866857,10.471186758422334,-0.5,3.8,,-4.0132,3.5511999999999997,4.0,-1.0,https://data.sailgp.com/d/f6845b3b-2b56-4a16-aaf6-c1eb05640582/replay-singleboat-maneuvre-v2?orgId=2&from=1737257497000.0&to=1737257537000.0&var-BOAT=ITA&var-EntryExitAvgTime=5s&var-datasource=strm,stbd
ITA,ITA,11.0,3.0,2.0,2025-01-19T03:32:50.200000+00:00,2025-01-19 16:33:09,06,3,tack,54.16,52.31,30.99,23.169999999999998,45.4,65.9,-45.4,65.9,1042.8,716.8,2000.0,29.14,7.6,8.0,12.0,0,32.0,1.0,104.9,,3.8,0,0,0,4.49,,0.82,,,0.0,5529.28,,184.284,170.43779999999998,13.84620000000001,203.28940000000003,154.53199999999998,48.75740000000005,163.75639999999999,347.54,155.5372,151.683,79.34469999999999,360.88,105.11120000000001,326.12,23.875150000000005,44.48,115.16045,357.9,0.0912,-2.1708000000000003,0.6012,-1.6333999999999997,10.2,-2.0,49.91,2.18,-1.15,1124.18,107.5058,146.45,172.5742,213.34,57.81360000000001,59.03,45.926800000000014,103.15,42.50639999999999,66.53779999999999,5.6326,7.634000000000001,25.1796,38.986,13.2,330.59050923784815,0.4157036882748457,0.4157036882748457,-179.58628529342639,63.13574999999999,330.6,330.5992107033406,63.55145368827483,243.5494647065736,37.887,35.9666,420.96666666666664,399.62888888888887,90.37615742881849,69.03837965104071,-0.5,4.8,,-0.8242,4.949400000000001,4.0,-1.0,https://data.sailgp.com/d/f6845b3b-2b56-4a16-aaf6-c1eb05640582/replay-singleboat-maneuvre-v2?orgId=2&from=1737257550200.0&to=1737257590200.0&var-BOAT=ITA&var-EntryExitAvgTime=5s&var-datasource=strm,port
ITA,ITA,11.0,3.0,2.0,2025-01-19T03:33:58+00:00,2025-01-19 16:34:17,06,4,gybe,77.6,81.49,55.75,21.849999999999994,156.8,143.7,156.8,-143.7,1213.4,803.7,2000.0,17.91,6.4,7.2,10.2,1,39.0,-0.2,903.6,,1.4,0,0,0,,3.27,,0.13,0.0,,,5577.08,183.9472340425532,181.42559999999997,2.5216340425532167,200.02425531914903,202.10080000000002,-2.0765446808509864,176.95244897959185,337.18,156.2863829787234,154.0376,50.009183673469394,145.71,159.56081632653058,362.74,184.8605612244898,319.2,81.54255102040817,156.36,0.3923404255319149,-1.9842553191489363,1.4750000000000003,-2.7782,4.4,-2.6,74.29,1.58,-1.31,1516.22,62.47914893617022,81.08,156.64510638297875,166.21,16.312340425531914,44.3,87.65297872340426,88.13,59.80574468085106,60.9818,7.005744680851061,7.176400000000001,34.53319148936169,46.16079999999999,4.9,693.0026433293032,4.680983420242967,175.315190974567,-4.680983420242967,59.64494897959184,695.3,695.3218703256167,-125.03986004584115,54.963965559348864,71.4872340425532,32.16936170212767,794.3026004728133,357.437352245863,101.29995714351014,-335.5652910834402,-0.5,5.4,,2.705106382978723,0.0318,1.5,-1.0,https://data.sailgp.com/d/f6845b3b-2b56-4a16-aaf6-c1eb05640582/replay-singleboat-maneuvre-v2?orgId=2&from=1737257618000.0&to=1737257658000.0&var-BOAT=ITA&var-EntryExitAvgTime=5s&var-datasource=strm,stbd
ITA,ITA,11.0,3.0,2.0,2025-01-19T03:35:50.200000+00:00,2025-01-19 16:36:09,06,5,tack,59.62,51.78,40.63,18.989999999999995,45.3,46.2,45.3,-46.2,1210.2,854.6,1804.7,27.81,5.6,7.6,10.4,1,39.0,0.6,576.5,,2.2,0,0,0,,2.4,,0.5,0.0,,,5688.23,183.85019999999997,169.1081818181818,14.742018181818167,200.96779999999998,159.1759090909091,41.79189090909088,163.8331443298969,336.73,152.73059999999998,153.085,122.02134020618558,316.61,119.29829896907218,359.21,7.768505154639176,67.19,74.03963917525772,128.32,0.0808,-2.957,1.0236363636363637,-2.0113636363636362,3.8,-2.0,60.52,-2.93,-3.94,1101.85,128.47760000000002,183.59,67.44800000000001,185.29,25.0532,100.99,38.1316,121.6,61.73439999999999,57.74681818181819,7.229,6.868863636363637,22.0848,26.805909090909097,12.1,391.5082568138196,2.682966187073589,-2.682966187073589,177.3146788510081,66.08938144329898,391.9,391.9378852555644,63.406415256225415,243.40406029430707,40.6408,36.35959999999999,451.56444444444446,403.9955555555555,60.056187630624834,12.487298741735856,-0.5,3.8,,-5.485799999999999,1.5943181818181815,4.0,-1.0,https://data.sailgp.com/d/f6845b3b-2b56-4a16-aaf6-c1eb05640582/replay-singleboat-maneuvre-v2?orgId=2&from=1737257730200.0&to=1737257770200.0&var-BOAT=ITA&var-EntryExitAvgTime=5s&var-datasource=strm,stbd
ITA,ITA,11.0,3.0,2.0,2025-01-19T03:36:36.200000+00:00,2025-01-19 16:36:55,06,5,tack,57.98,56.6,37.67,20.309999999999995,52.8,79.9,-52.8,79.9,1054.8,1017.5,1511.9,27.34,5.0,5.6,8.6,1,33.0,0.2,530.8,,1.6,0,0,0,2.93,,0.45,,,0.0,5749.49,,184.54940000000002,169.54139999999998,15.008000000000038,200.9928,181.99759999999998,18.99520000000001,170.92769999999996,332.75,153.61700000000002,156.9376,143.48605,360.03,115.09625,297.91,8.2101,133.27,117.52465000000001,212.73,1.3747999999999998,-2.8102000000000005,0.9366,-1.6622,5.2,-1.0,55.78,1.3,-1.02,1140.06,63.270599999999995,182.54,127.13560000000001,183.65,32.9684,108.53,21.2758,61.64,43.495200000000004,87.58120000000001,5.6824,9.334200000000001,21.8112,35.506800000000005,13.2,265.25250023089546,1.138632558056031,1.138632558056031,-178.86302300737373,67.09634999999999,265.3,265.3048871541177,68.23498255805602,248.23332699262625,32.4618,36.033199999999994,360.6866666666666,400.3688888888888,95.43416643577115,135.11638865799335,-0.5,3.8,,-0.26940000000000003,5.9918,4.0,-1.0,https://data.sailgp.com/d/f6845b3b-2b56-4a16-aaf6-c1eb05640582/replay-singleboat-maneuvre-v2?orgId=2&from=1737257776200.0&to=1737257816200.0&var-BOAT=ITA&var-EntryExitAvgTime=5s&var-datasource=strm,port
ITA,ITA,11.0,3.0,2.0,2025-01-19T03:37:23.600000+00:00,2025-01-19 16:37:42,06,6,gybe,75.39,68.04,52.52,22.869999999999997,145.8,137.3,145.8,-137.3,1302.4,1030.1,1494.8,19.44,7.6,7.4,10.8,1,34.0,0.2,752.9,,2.4,0,0,0,,3.0,,0.48,0.0,,,5778.03,184.26440000000002,176.78044444444447,7.4839555555555535,204.74879999999996,195.42755555555559,9.321244444444375,171.73350785340313,350.0,155.83640000000003,150.066,102.69036649214658,292.17,144.98926701570682,361.52,18.66910994764398,65.14,107.01874345549739,195.98,1.133,-1.7592,3.655777777777778,-2.7511111111111104,4.4,-4.0,72.13,0.39,-2.63,1172.78,84.4244,116.08,25.5482,141.1,18.350399999999997,32.31,14.096599999999999,89.12,50.77360000000001,85.1906666666667,6.273399999999999,9.123333333333335,38.6678,41.70666666666666,6.1,622.82806664826,0.09975195721874286,-179.90394191907876,0.09975195721874286,61.86329842931936,622.8,622.829010570708,-118.04064348975939,61.9630503865381,65.0122,19.7152,722.3577777777779,219.05777777777774,99.52971112951786,-403.77028887048226,-0.5,5.6,,6.2627999999999995,1.183111111111111,1.5,-1.0,https://data.sailgp.com/d/f6845b3b-2b56-4a16-aaf6-c1eb05640582/replay-singleboat-maneuvre-v2?orgId=2&from=1737257823600.0&to=1737257863600.0&var-BOAT=ITA&var-EntryExitAvgTime=5s&var-datasource=strm,stbd
ITA,ITA,11.0,3.0,2.0,2025-01-19T03:49:14.200000+00:00,2025-01-19 16:49:33,07,0,tack,50.53,14.57,11.21,39.32,47.0,30.1,-47.0,30.1,774.3,-26.7,2000.0,12.67,11.4,2.8,6.6,0,34.0,4.2,39.2,,3.2,0,0,0,3.77,,0.41,,,0.0,6481.36,,182.68619999999999,183.4822,-0.7960000000000207,203.1614,205.53620000000004,-2.37480000000005,190.39144999999996,330.59,153.57299999999998,136.762,182.41764999999998,354.06,77.34545000000001,345.42,66.76639999999999,367.06,97.5419,220.7,1.0264,-1.1716,1.7877999999999998,-0.33159999999999995,4.0,-5.4,53.04,-4.72,-1.61,499.5,20.550600000000003,54.8,132.6586,175.35,10.700199999999997,23.46,12.1536,67.48,63.5166,85.77159999999999,7.356999999999999,9.1606,31.5498,92.80579999999998,7.1,260.3727971771245,27.879447252083125,27.879447252083125,-152.12253108845812,64.22879999999999,294.6,294.5615468092473,92.10824725208312,272.10626891154186,34.525200000000005,35.577200000000005,383.6133333333334,395.30222222222227,123.24053615620892,134.9294250450978,-0.5,8.6,,3.5746,7.59,4.0,-1.0,https://data.sailgp.com/d/f6845b3b-2b56-4a16-aaf6-c1eb05640582/replay-singleboat-maneuvre-v2?orgId=2&from=1737258534200.0&to=1737258574200.0&var-BOAT=ITA&var-EntryExitAvgTime=5s&var-datasource=strm,port
ITA,ITA,11.0,3.0,2.0,2025-01-19T03:55:00+00:00,2025-01-19 16:55:19,07,4,gybe,85.46,72.96,56.35,29.109999999999992,131.2,125.2,131.2,-125.2,1054.9,947.4,2000.0,19.79,7.6,10.8,13.6,1,37.0,0.4,634.5,,1.6,0,0,0,,2.88,,0.45,0.0,,,6812.08,184.1008,170.0806,14.020199999999988,204.5506,201.31040000000002,3.2401999999999873,187.2331282051282,336.11,150.1978,156.168,95.6491282051282,295.85,127.28605128205128,348.33,115.13753846153843,190.32,156.60851282051283,260.97,2.472,-2.181,1.7244000000000002,-2.2532,13.2,-4.4,82.7,4.35,-2.49,1320.88,139.42180000000005,150.56,26.3314,310.71,75.1874,100.41,15.270400000000002,98.83,57.0754,87.22540000000001,6.8102,9.298,40.03119999999999,54.0934,5.6,593.8991418394335,0.4094301179008255,-179.5940323607568,0.4094301179008255,59.76774358974359,593.9,593.9143055766829,-119.82628877101322,60.177173707644414,60.49839999999999,19.6366,672.2044444444443,218.18444444444447,78.30530260501087,-375.714697394989,-0.5,6.6,,0.8382000000000001,-1.1088,1.5,-1.0,https://data.sailgp.com/d/f6845b3b-2b56-4a16-aaf6-c1eb05640582/replay-singleboat-maneuvre-v2?orgId=2&from=1737258880000.0&to=1737258920000.0&var-BOAT=ITA&var-EntryExitAvgTime=5s&var-datasource=strm,stbd
ITA,ITA,11.0,3.0,2.0,2025-01-19T03:52:46.600000+00:00,2025-01-19 16:53:05,07,3,tack,59.31,49.18,38.37,20.940000000000005,34.0,44.4,34.0,-44.4,1085.9,917.0,1891.7,29.31,5.2,7.6,10.8,1,41.0,0.6,615.8,,1.8,0,0,0,,2.18,,0.73,0.0,,,6681.39,183.49900000000005,170.4172,13.081800000000044,202.88279999999997,176.47439999999997,26.4084,178.53020304568525,346.43,152.8656,156.7622,117.11345177664975,291.15,140.16928934010153,363.7,29.23081218274112,158.41,55.83624365482233,97.38,-0.8719999999999998,-2.5922,1.1394000000000002,-1.1892,4.0,-1.8,56.0,2.24,-1.92,1307.17,171.06960000000007,186.6,68.376,150.76,31.3266,88.5,41.089400000000005,60.8,46.24539999999999,85.29740000000001,5.8948,9.163200000000002,14.3852,27.091800000000003,12.7,429.1732322120404,0.8075205674907977,0.8075205674907977,-179.19497292848723,59.02680203045685,429.2,429.21586075588516,59.83432259794765,239.83182910196962,48.954600000000006,36.6802,543.94,407.5577777777778,114.76676778795968,-21.615454434262574,-0.5,3.6,,-2.3066,3.2539999999999996,4.0,-1.0,https://data.sailgp.com/d/f6845b3b-2b56-4a16-aaf6-c1eb05640582/replay-singleboat-maneuvre-v2?orgId=2&from=1737258746600.0&to=1737258786600.0&var-BOAT=ITA&var-EntryExitAvgTime=5s&var-datasource=strm,stbd
ITA,ITA,11.0,3.0,2.0,2025-01-19T03:54:09.200000+00:00,2025-01-19 16:54:28,07,4,gybe,65.31,70.43,47.05,18.260000000000005,102.3,131.8,-102.3,131.8,1119.4,867.7,1478.5,14.95,8.0,7.6,10.8,1,33.0,1.6,638.6,,1.4,0,0,0,3.13,,0.47,,,0.0,6777.11,,183.09059999999997,182.81159999999997,0.27899999999999636,202.15180000000004,202.76059999999998,-0.6087999999999454,180.13334999999998,351.99,150.54139999999998,151.1006,153.821,360.88,103.0785,328.34,22.4007,44.1,175.09050000000002,281.4,0.6882,-2.6713999999999998,2.4674,-1.4838000000000002,5.0,-4.4,74.98,3.04,-2.16,1393.53,135.76680000000002,201.75,84.4908,107.55,73.40820000000001,73.87,53.9586,73.09,80.361,87.90640000000002,8.7658,9.3762,37.0006,34.21099999999999,7.3,484.3235938053134,3.2828640233545343,176.71416750393394,-3.2828640233545343,68.87235000000001,485.1,485.1196809418566,-114.41348249606607,65.58948597664546,18.4524,3.986999999999999,205.02666666666667,44.29999999999999,-279.29692713864677,-440.0235938053134,-0.5,7.0,,4.12,0.8396000000000001,1.5,-1.0,https://data.sailgp.com/d/f6845b3b-2b56-4a16-aaf6-c1eb05640582/replay-singleboat-maneuvre-v2?orgId=2&from=1737258829200.0&to=1737258869200.0&var-BOAT=ITA&var-EntryExitAvgTime=5s&var-datasource=strm,port
ITA,ITA,11.0,3.0,2.0,2025-01-19T03:55:38+00:00,2025-01-19 16:55:57,07,4,gybe,74.18,63.1,40.46,33.720000000000006,111.8,91.1,-111.8,91.1,1034.5,1015.9,2000.0,25.41,14.0,9.4,14.0,0,37.0,1.8,204.1,,3.6,0,0,0,4.1,,0.13,,,0.0,6860.64,,168.7955,184.3168,-15.521299999999997,198.142,199.65240000000003,-1.5104000000000326,170.23728723404255,349.98,152.59375,152.905,69.51765957446808,256.36,57.24031914893617,344.66,83.6552659574468,173.87,227.18851063829788,372.48,2.24675,-3.0795000000000003,0.30260000000000004,-1.9186,9.6,-10.4,80.82,3.05,-1.93,1775.73,139.142,209.52,38.684749999999994,120.62,69.57374999999999,104.48,64.77275,98.83,87.35675,93.6026,9.307500000000001,9.8072,62.367000000000004,70.7136,11.8,233.03767113383006,8.198955316388933,-171.8025093584423,8.198955316388933,59.57345744680852,235.4,235.44418587219795,-112.2290519116338,67.77241276319745,27.597749999999998,31.231000000000005,306.6416666666666,347.0111111111112,73.60399553283654,113.97343997728112,-0.5,10.4,,-5.00425,0.28200000000000003,1.5,-1.0,https://data.sailgp.com/d/f6845b3b-2b56-4a16-aaf6-c1eb05640582/replay-singleboat-maneuvre-v2?orgId=2&from=1737258918000.0&to=1737258958000.0&var-BOAT=ITA&var-EntryExitAvgTime=5s&var-datasource=strm,port
ITA,ITA,11.0,3.0,2.0,2025-01-19T03:56:36.600000+00:00,2025-01-19 16:56:55,07,5,tack,36.41,50.1,27.11,9.299999999999997,48.4,62.3,48.4,-62.3,915.0,820.2,2000.0,26.17,5.4,6.6,25.6,0,35.0,0.6,-410.2,,1.6,0,0,0,,2.19,,0.57,0.0,,,6904.74,183.715,168.1054,15.6096,206.22639999999998,172.42200000000005,33.80439999999993,157.88815,324.33,149.0324,153.792,46.91945,195.78,134.79705,360.12,68.6134,352.89,150.8082,264.96,9.330400000000001,-0.4108,0.5218,-1.5517999999999998,5.6,-2.2,52.46,0.88,-1.04,1312.35,189.64480000000003,196.32,81.63040000000002,244.6,53.2236,84.84,43.5604,72.36,73.98019999999998,51.163599999999995,8.181599999999998,6.295,44.7816,34.07599999999999,13.1,284.1912079990488,2.9301814194010873,2.9301814194010873,-177.07152894270115,60.509499999999996,284.6,284.56325509764366,63.43968141940108,243.43797105729885,21.51,36.0212,239.00000000000003,400.23555555555555,-45.19120799904877,116.04434755650675,-0.5,4.2,,-0.18579999999999994,2.1289999999999996,4.0,-1.0,https://data.sailgp.com/d/f6845b3b-2b56-4a16-aaf6-c1eb05640582/replay-singleboat-maneuvre-v2?orgId=2&from=1737258976600.0&to=1737259016600.0&var-BOAT=ITA&var-EntryExitAvgTime=5s&var-datasource=strm,stbd
ITA,ITA,11.0,3.0,2.0,2025-01-19T03:57:51.600000+00:00,2025-01-19 16:58:10,07,5,tack,55.75,37.05,33.71,22.04,41.5,69.5,-41.5,69.5,1160.5,436.7,,32.28,5.0,8.6,12.2,0,34.0,0.4,,,2.2,0,0,0,2.43,,0.74,,,0.0,6998.4,,183.54040816326528,168.68200000000002,14.858408163265267,202.33632653061224,165.9578,36.37852653061225,181.65989949748743,349.44,159.3522448979592,157.2276,80.24040201005025,455.38,125.19301507537688,311.83,65.52603015075377,311.67,30.24427135678392,148.66,-0.5093877551020407,-2.003673469387755,0.823,-0.042800000000000005,11.0,-1.4,59.4,-2.27,-3.1,359.84,74.14408163265306,241.11,199.76102040816323,230.57,38.11530612244898,85.51,42.78020408163265,106.37,39.58857142857143,88.93699999999998,5.362653061224489,9.4276,17.924897959183674,39.1298,12.8,365.13505333516537,5.426196959543788,5.426196959543788,-174.57619313064055,70.43683417085427,366.8,366.7786500710208,75.86303113039806,255.86064104021372,42.256530612244894,36.279591836734696,469.517006802721,403.10657596371885,104.38195346755566,37.97152262855349,-0.5,3.2,,0.21755102040816326,5.3184,4.0,-1.0,https://data.sailgp.com/d/f6845b3b-2b56-4a16-aaf6-c1eb05640582/replay-singleboat-maneuvre-v2?orgId=2&from=1737259051600.0&to=1737259091600.0&var-BOAT=ITA&var-EntryExitAvgTime=5s&var-datasource=strm,port
ITA,ITA,11.0,3.0,2.0,2025-01-19T03:29:49.400000+00:00,2025-01-19 16:30:08,06,2,gybe,75.48,74.33,57.93,17.550000000000004,141.4,138.5,141.4,-138.5,1057.5,1018.0,2000.0,18.1,6.8,7.0,10.4,1,35.0,-0.2,597.7,,2.0,0,0,0,,2.94,,0.44,0.0,,,5334.41,184.18063829787235,181.95260000000002,2.228038297872331,202.9619148936171,204.54780000000002,-1.585885106382932,180.4050769230769,340.07,158.5314893617021,153.7442,57.15820512820513,168.97,149.2580512820513,361.94,139.6899487179487,233.67,107.1388717948718,201.86,-0.22553191489361704,-2.192553191489362,3.3936,-2.363,6.2,-2.5,75.58,5.77,-2.38,1539.14,33.849574468085116,42.35,47.8044680851064,159.65,17.516382978723406,41.25,27.82148936170213,82.5,94.85000000000004,69.6268,9.938297872340428,7.837600000000001,25.254680851063824,42.20740000000001,5.1,617.9250275375331,5.510984772632689,-174.49276053963206,5.510984772632689,58.36502564102563,620.8,620.794460911906,-116.12773489860643,63.87601041365832,60.01872340425532,17.032127659574467,666.8747044917258,189.24586288416074,48.94967695419268,-428.67916465337237,-0.5,5.2,,0.8146808510638298,0.8687999999999999,1.5,-1.0,https://data.sailgp.com/d/f6845b3b-2b56-4a16-aaf6-c1eb05640582/replay-singleboat-maneuvre-v2?orgId=2&from=1737257369400.0&to=1737257409400.0&var-BOAT=ITA&var-EntryExitAvgTime=5s&var-datasource=strm,stbd
ITA,ITA,11.0,3.0,2.0,2025-01-19T04:00:22.600000+00:00,2025-01-19 17:00:41,07,7,tack,49.72,9.48,8.34,41.379999999999995,53.1,26.7,-53.1,26.7,1084.1,-18.0,2000.0,16.58,0.8,17.2,19.0,0,32.0,-3.2,-231.8,,3.2,0,0,0,3.59,,0.47,,,0.0,6998.4,,183.60365853658536,171.75599999999997,11.847658536585385,201.41341463414636,203.63819999999998,-2.22478536585362,180.17194594594594,213.5,152.1721951219512,149.05280000000002,1.8985945945945946,5.53,149.79783783783782,328.1,194.3871891891892,200.45,38.578432432432436,100.94,-0.7324390243902439,-2.3453658536585364,0.48540000000000005,0.0616,9.6,5.6,10.16,-0.59,0.73,-158.3,52.93975609756098,59.63,51.19878048780487,149.44,28.473170731707313,32.92,14.218536585365854,88.9,38.33682926829268,49.6598,5.250243902439023,6.1774000000000004,31.564146341463413,72.4294,12.9,200.0819468697891,28.842066378473135,28.842066378473135,-151.1594591006022,67.59416216216216,228.4,228.41637145869026,96.4362285406353,276.43470306155996,30.11487804878049,36.42365853658537,334.609756097561,404.70731707317077,134.52780922777188,204.62537020338166,-0.5,-2.0,,0.6799999999999999,1.3372,4.0,-1.0,https://data.sailgp.com/d/f6845b3b-2b56-4a16-aaf6-c1eb05640582/replay-singleboat-maneuvre-v2?orgId=2&from=1737259202600.0&to=1737259242600.0&var-BOAT=ITA&var-EntryExitAvgTime=5s&var-datasource=strm,port
